TIME;CO2;PM2,5;PM10;TEMPERATURE;HUMIDITY;CO2 CATEGORY;PM2,5 CATEGORY;PM10 CATEGORY;Status
2023-01-18T03:31:41+00:00;477;1,2;6,3;16,4;62,301;GOOD;GOOD;GOOD;0
2023-01-18T03:32:43+00:00;484;1,1;5;16,4;62,302;GOOD;GOOD;GOOD;0
2023-01-18T03:33:46+00:00;477;0,9;4,4;16,4;62,303;GOOD;GOOD;GOOD;0
2023-01-18T03:34:49+00:00;478;1,2;4,3;16,4;62,304;GOOD;GOOD;GOOD;0
2023-01-18T03:35:52+00:00;477;1,1;2,6;16,3;62,305;GOOD;GOOD;GOOD;0
2023-01-18T03:36:54+00:00;476;1,2;5,5;16,3;62,306;GOOD;GOOD;GOOD;0
2023-01-18T03:37:57+00:00;475;0,8;3,9;16,3;62,307;GOOD;GOOD;GOOD;0
2023-01-18T03:39:00+00:00;477;1,1;4,3;16,3;62,308;GOOD;GOOD;GOOD;0
2023-01-18T03:40:03+00:00;475;1,1;4,6;16,3;62,309;GOOD;GOOD;GOOD;0
2023-01-18T03:41:06+00:00;476;0,9;5;16,3;62,31;GOOD;GOOD;GOOD;0
2023-01-18T03:42:09+00:00;483;1,6;5,8;16,3;62,311;GOOD;GOOD;GOOD;0
2023-01-18T03:43:14+00:00;482;1,1;4,3;16,3;62,312;GOOD;GOOD;GOOD;0
2023-01-18T03:44:14+00:00;475;0,9;5,7;16,3;62,313;GOOD;GOOD;GOOD;0
2023-01-18T03:45:17+00:00;482;1,1;6,5;16,3;62,314;GOOD;GOOD;GOOD;0
2023-01-18T03:46:20+00:00;475;1,1;4,4;16,3;62,315;GOOD;GOOD;GOOD;0
2023-01-18T03:47:23+00:00;476;1,1;5;16,2;62,316;GOOD;GOOD;GOOD;0
2023-01-18T03:48:26+00:00;475;0,9;5,5;16,2;62,317;GOOD;GOOD;GOOD;0
2023-01-18T03:49:29+00:00;474;1,4;6,5;16,2;62,318;GOOD;GOOD;GOOD;0
2023-01-18T03:50:32+00:00;474;1,1;4,9;16,2;62,319;GOOD;GOOD;GOOD;0
2023-01-18T03:51:35+00:00;481;1,1;4;16,2;62,32;GOOD;GOOD;GOOD;0
2023-01-18T03:52:37+00:00;474;1;7;16,2;62,321;GOOD;GOOD;GOOD;0
2023-01-18T03:53:40+00:00;474;0,9;3,5;16,3;62,322;GOOD;GOOD;GOOD;0
2023-01-18T03:54:43+00:00;474;1,2;5,4;16,2;62,323;GOOD;GOOD;GOOD;0
2023-01-18T03:55:46+00:00;474;1,2;7,3;16,2;62,324;GOOD;GOOD;GOOD;0
2023-01-18T03:56:49+00:00;481;1;4,1;16,2;62,325;GOOD;GOOD;GOOD;0
2023-01-18T03:57:51+00:00;473;1;7,5;16,2;62,326;GOOD;GOOD;GOOD;0
2023-01-18T03:58:54+00:00;473;1;4,6;16,2;62,327;GOOD;GOOD;GOOD;0
2023-01-18T03:59:57+00:00;473;0,8;4;16,1;62,328;GOOD;GOOD;GOOD;0
2023-01-18T04:01:00+00:00;473;1;5,3;16,1;62,329;GOOD;GOOD;GOOD;0
2023-01-18T04:02:03+00:00;480;1,1;7;16;62,33;GOOD;GOOD;GOOD;0
2023-01-18T04:03:06+00:00;472;0,9;3,2;16;62,331;GOOD;GOOD;GOOD;0
2023-01-18T04:04:09+00:00;472;1,1;6,1;16;62,332;GOOD;GOOD;GOOD;0
2023-01-18T04:05:12+00:00;478;1;5,5;16;62,333;GOOD;GOOD;GOOD;0
2023-01-18T04:06:14+00:00;472;1,2;6,2;16,1;62,334;GOOD;GOOD;GOOD;0
2023-01-18T04:07:17+00:00;472;0,9;4,2;16;62,335;GOOD;GOOD;GOOD;0
2023-01-18T04:08:20+00:00;478;1;5,6;16,1;62,336;GOOD;GOOD;GOOD;0
2023-01-18T04:09:23+00:00;472;1,1;7,1;16,1;62,337;GOOD;GOOD;GOOD;0
2023-01-18T04:10:25+00:00;472;2,3;18,8;16,1;62,338;GOOD;GOOD;GOOD;0
2023-01-18T04:11:28+00:00;478;7,3;20,9;16,1;62,339;GOOD;GOOD;GOOD;0
2023-01-18T04:12:31+00:00;472;13,9;19,6;16,2;62,34;GOOD;GOOD;GOOD;0
2023-01-18T04:13:34+00:00;477;4,6;9;16,2;62,341;GOOD;GOOD;GOOD;0
2023-01-18T04:14:37+00:00;471;4,4;8,6;16,3;62,342;GOOD;GOOD;GOOD;0
2023-01-18T04:15:39+00:00;471;3,9;5,9;16,3;62,343;GOOD;GOOD;GOOD;0
2023-01-18T04:16:42+00:00;471;5,9;10,3;16,3;62,344;GOOD;GOOD;GOOD;0
2023-01-18T04:17:48+00:00;471;4,5;10,6;16,3;62,345;GOOD;GOOD;GOOD;0
2023-01-18T04:18:48+00:00;470;4,7;10,6;16,4;62,346;GOOD;GOOD;GOOD;0
2023-01-18T04:19:51+00:00;470;5;12;16,4;62,347;GOOD;GOOD;GOOD;0
2023-01-18T04:20:54+00:00;471;4,6;11,8;16,5;62,348;GOOD;GOOD;GOOD;0
2023-01-18T04:21:56+00:00;471;4,6;9,4;16,5;62,349;GOOD;GOOD;GOOD;0
2023-01-18T04:22:59+00:00;470;4,9;10,1;16,5;62,35;GOOD;GOOD;GOOD;0
2023-01-18T04:24:02+00:00;471;4,8;10,4;16,5;62,351;GOOD;GOOD;GOOD;0
2023-01-18T04:25:05+00:00;471;5,2;13,1;16,5;62,352;GOOD;GOOD;GOOD;0
2023-01-18T04:26:08+00:00;470;5,4;13,6;16,5;62,353;GOOD;GOOD;GOOD;0
2023-01-18T04:27:10+00:00;471;5,1;8,4;16,5;62,354;GOOD;GOOD;GOOD;0
2023-01-18T04:28:13+00:00;471;5,1;12,6;16,5;62,355;GOOD;GOOD;GOOD;0
2023-01-18T04:29:16+00:00;471;5;15,6;16,5;62,356;GOOD;GOOD;GOOD;0
2023-01-18T04:30:19+00:00;470;4,5;12;16,5;62,357;GOOD;GOOD;GOOD;0
2023-01-18T04:31:22+00:00;470;5,7;12,4;16,5;62,358;GOOD;GOOD;GOOD;0
2023-01-18T04:32:25+00:00;475;4,9;19,1;16,5;62,359;GOOD;GOOD;GOOD;0
2023-01-18T04:33:28+00:00;470;9,1;18,8;16,6;62,36;GOOD;GOOD;GOOD;0
2023-01-18T04:34:30+00:00;469;6,8;24,9;16,6;62,361;GOOD;GOOD;GOOD;0
2023-01-18T04:35:33+00:00;469;6,3;20,8;16,6;62,362;GOOD;GOOD;GOOD;0
2023-01-18T04:36:36+00:00;469;8,1;22,8;16,6;62,363;GOOD;GOOD;GOOD;0
2023-01-18T04:37:38+00:00;469;8,8;23;16,6;62,364;GOOD;GOOD;GOOD;0
2023-01-18T04:38:41+00:00;475;6,9;23,2;16,6;62,365;GOOD;GOOD;GOOD;0
2023-01-18T04:39:44+00:00;469;5,8;16,4;16,6;62,366;GOOD;GOOD;GOOD;0
2023-01-18T04:40:47+00:00;474;5,1;16,3;16,6;62,367;GOOD;GOOD;GOOD;0
2023-01-18T04:41:50+00:00;469;6,3;14,5;16,6;62,368;GOOD;GOOD;GOOD;0
2023-01-18T04:42:53+00:00;469;5,1;16,3;16,5;62,369;GOOD;GOOD;GOOD;0
2023-01-18T04:43:56+00:00;474;6,9;17,8;16,6;62,37;GOOD;GOOD;GOOD;0
2023-01-18T04:44:58+00:00;469;5,5;16,4;16,6;62,371;GOOD;GOOD;GOOD;0
2023-01-18T04:46:01+00:00;474;5,3;14,3;16,5;62,372;GOOD;GOOD;GOOD;0
2023-01-18T04:47:04+00:00;474;6,9;16,9;16,5;62,373;GOOD;GOOD;GOOD;0
2023-01-18T04:48:07+00:00;468;4,6;15;16,5;62,374;GOOD;GOOD;GOOD;0
2023-01-18T04:49:10+00:00;466;3,9;9,6;16,5;62,375;GOOD;GOOD;GOOD;0
2023-01-18T04:50:13+00:00;466;4,2;10,5;16,4;62,376;GOOD;GOOD;GOOD;0
2023-01-18T04:51:16+00:00;468;3,9;11,2;16,3;62,377;GOOD;GOOD;GOOD;0
2023-01-18T04:52:19+00:00;466;4,3;10,5;16,3;62,378;GOOD;GOOD;GOOD;0
2023-01-18T04:53:22+00:00;466;4,2;11,3;16,3;62,379;GOOD;GOOD;GOOD;0
2023-01-18T04:54:25+00:00;468;3,9;11,2;16,3;62,38;GOOD;GOOD;GOOD;0
2023-01-18T04:55:28+00:00;468;3,9;10,8;16,2;62,381;GOOD;GOOD;GOOD;0
2023-01-18T04:56:31+00:00;472;3,4;9,1;16,2;62,382;GOOD;GOOD;GOOD;0
2023-01-18T04:57:33+00:00;473;4,2;12,2;16,2;62,383;GOOD;GOOD;GOOD;0
2023-01-18T04:58:36+00:00;473;4,1;12,6;16,2;62,384;GOOD;GOOD;GOOD;0
2023-01-18T04:59:39+00:00;466;4,1;13,9;16,2;62,385;GOOD;GOOD;GOOD;0
2023-01-18T05:00:42+00:00;472;4,2;10,2;16,2;62,386;GOOD;GOOD;GOOD;0
2023-01-18T05:01:45+00:00;465;3,8;7,6;16,2;62,387;GOOD;GOOD;GOOD;0
2023-01-18T05:02:48+00:00;465;4,2;11,8;16,2;62,388;GOOD;GOOD;GOOD;0
2023-01-18T05:03:50+00:00;465;4;15;16,2;62,389;GOOD;GOOD;GOOD;0
2023-01-18T05:04:53+00:00;466;3,4;9,6;16,3;62,39;GOOD;GOOD;GOOD;0
2023-01-18T05:05:56+00:00;465;3,6;11,5;16,3;62,391;GOOD;GOOD;GOOD;0
2023-01-18T05:06:59+00:00;465;3,2;11;16,2;62,392;GOOD;GOOD;GOOD;0
2023-01-18T05:08:02+00:00;464;3,3;13,3;16,2;62,393;GOOD;GOOD;GOOD;0
2023-01-18T05:09:05+00:00;466;3,4;11,1;16,2;62,394;GOOD;GOOD;GOOD;0
2023-01-18T05:10:07+00:00;464;2,9;9,6;16,2;62,395;GOOD;GOOD;GOOD;0
2023-01-18T05:11:10+00:00;465;2,9;12,1;16,2;62,396;GOOD;GOOD;GOOD;0
2023-01-18T05:12:13+00:00;465;3,3;9,6;16,2;62,397;GOOD;GOOD;GOOD;0
2023-01-18T05:13:16+00:00;465;3,2;13,4;16,2;62,398;GOOD;GOOD;GOOD;0
2023-01-18T05:14:19+00:00;471;2,6;10,5;16,2;62,399;GOOD;GOOD;GOOD;0
2023-01-18T05:15:22+00:00;464;3,3;10;16,2;62,4;GOOD;GOOD;GOOD;0
2023-01-18T05:16:25+00:00;464;2,8;10,9;16,2;62,401;GOOD;GOOD;GOOD;0
2023-01-18T05:17:28+00:00;470;3,1;9,3;16,2;62,402;GOOD;GOOD;GOOD;0
2023-01-18T05:18:30+00:00;463;3,1;11,9;16,2;62,403;GOOD;GOOD;GOOD;0
2023-01-18T05:19:33+00:00;464;2,4;8,3;16,2;62,404;GOOD;GOOD;GOOD;0
2023-01-18T05:20:36+00:00;463;3;12,1;16,2;62,405;GOOD;GOOD;GOOD;0
2023-01-18T05:21:39+00:00;471;2,6;10,5;16,2;62,406;GOOD;GOOD;GOOD;0
2023-01-18T05:22:42+00:00;470;3,1;11,6;16,1;62,407;GOOD;GOOD;GOOD;0
2023-01-18T05:23:45+00:00;470;2,8;9,7;16,1;62,408;GOOD;GOOD;GOOD;0
2023-01-18T05:24:48+00:00;463;2,9;11,1;16,2;62,409;GOOD;GOOD;GOOD;0
2023-01-18T05:25:50+00:00;463;2,7;9,3;16,2;62,41;GOOD;GOOD;GOOD;0
2023-01-18T05:26:53+00:00;470;2,2;8,7;16,2;62,411;GOOD;GOOD;GOOD;0
2023-01-18T05:27:56+00:00;470;2,5;8,4;16,2;62,412;GOOD;GOOD;GOOD;0
2023-01-18T05:28:59+00:00;463;2,5;11,1;16,2;62,413;GOOD;GOOD;GOOD;0
2023-01-18T05:30:02+00:00;463;2,5;10,3;16,2;62,414;GOOD;GOOD;GOOD;0
2023-01-18T05:31:05+00:00;463;2,2;7,9;16,2;62,415;GOOD;GOOD;GOOD;0
2023-01-18T05:32:08+00:00;462;2,3;7,3;16,2;62,416;GOOD;GOOD;GOOD;0
2023-01-18T05:33:10+00:00;470;2,3;9,5;16,2;62,417;GOOD;GOOD;GOOD;0
2023-01-18T05:34:13+00:00;463;2,1;10,6;16,2;62,418;GOOD;GOOD;GOOD;0
2023-01-18T05:35:16+00:00;462;2,1;9,5;16,1;62,419;GOOD;GOOD;GOOD;0
2023-01-18T05:36:19+00:00;463;2,3;7,8;16,1;62,42;GOOD;GOOD;GOOD;0
2023-01-18T05:37:22+00:00;463;2,2;7,3;16,1;62,421;GOOD;GOOD;GOOD;0
2023-01-18T05:38:25+00:00;463;2,3;6,8;16,1;62,422;GOOD;GOOD;GOOD;0
2023-01-18T05:39:28+00:00;463;2;12,8;16,2;62,423;GOOD;GOOD;GOOD;0
2023-01-18T05:40:30+00:00;463;2,2;9,1;16,2;62,424;GOOD;GOOD;GOOD;0
2023-01-18T05:41:33+00:00;470;2,3;9,9;16,1;62,425;GOOD;GOOD;GOOD;0
2023-01-18T05:42:36+00:00;469;2,2;10,3;16,1;62,426;GOOD;GOOD;GOOD;0
2023-01-18T05:43:39+00:00;469;2,3;10,3;16,1;62,427;GOOD;GOOD;GOOD;0
2023-01-18T05:44:42+00:00;462;1,8;7,7;16,1;62,428;GOOD;GOOD;GOOD;0
2023-01-18T05:45:45+00:00;462;2,4;13,5;16,1;62,429;GOOD;GOOD;GOOD;0
2023-01-18T05:46:47+00:00;462;2,3;9,9;16,1;62,43;GOOD;GOOD;GOOD;0
2023-01-18T05:47:50+00:00;462;1,9;11,3;16,1;62,431;GOOD;GOOD;GOOD;0
2023-01-18T05:48:53+00:00;462;2,2;12,1;16,1;62,432;GOOD;GOOD;GOOD;0
2023-01-18T05:49:56+00:00;462;1,9;8,1;16,1;62,433;GOOD;GOOD;GOOD;0
2023-01-18T05:50:59+00:00;462;1,9;8;16,1;62,434;GOOD;GOOD;GOOD;0
2023-01-18T05:52:02+00:00;469;2,4;11,5;16,2;62,435;GOOD;GOOD;GOOD;0
2023-01-18T05:53:05+00:00;462;2,2;8,2;16,2;62,436;GOOD;GOOD;GOOD;0
2023-01-18T05:54:07+00:00;462;2,6;11,6;16,2;62,437;GOOD;GOOD;GOOD;0
2023-01-18T05:55:10+00:00;461;2,1;11;16,2;62,438;GOOD;GOOD;GOOD;0
2023-01-18T05:56:13+00:00;468;2,3;8,9;16,2;62,439;GOOD;GOOD;GOOD;0
2023-01-18T05:57:16+00:00;468;2,7;11,4;16,2;62,44;GOOD;GOOD;GOOD;0
2023-01-18T05:58:19+00:00;468;2,4;13,1;16,2;62,441;GOOD;GOOD;GOOD;0
2023-01-18T05:59:22+00:00;466;2,4;15,8;16,2;62,442;GOOD;GOOD;GOOD;0
2023-01-18T06:00:25+00:00;466;2,4;11,2;16,2;62,443;GOOD;GOOD;GOOD;0
2023-01-18T06:01:27+00:00;460;2,5;12,4;16,2;62,444;GOOD;GOOD;GOOD;0
2023-01-18T06:02:30+00:00;465;2,3;10,9;16,2;62,445;GOOD;GOOD;GOOD;0
2023-01-18T06:03:33+00:00;465;2,5;11,3;16,2;62,446;GOOD;GOOD;GOOD;0
2023-01-18T06:04:36+00:00;460;2,2;9,4;16,2;62,447;GOOD;GOOD;GOOD;0
2023-01-18T06:05:39+00:00;460;2,3;10,3;16,2;62,448;GOOD;GOOD;GOOD;0
2023-01-18T06:06:42+00:00;459;2,4;15,2;16,2;62,449;GOOD;GOOD;GOOD;0
2023-01-18T06:07:45+00:00;459;2,3;12,2;16,2;62,45;GOOD;GOOD;GOOD;0
2023-01-18T06:08:47+00:00;459;2,6;12;16,3;62,451;GOOD;GOOD;GOOD;0
2023-01-18T06:09:50+00:00;465;2,3;13,8;16,3;62,452;GOOD;GOOD;GOOD;0
2023-01-18T06:10:53+00:00;464;2,6;14,6;16,3;62,453;GOOD;GOOD;GOOD;0
2023-01-18T06:11:56+00:00;458;2,2;12,4;16,3;62,454;GOOD;GOOD;GOOD;0
2023-01-18T06:12:59+00:00;464;2,2;9,7;16,3;62,455;GOOD;GOOD;GOOD;0
2023-01-18T06:14:02+00:00;463;2,4;13,5;16,3;62,456;GOOD;GOOD;GOOD;0
2023-01-18T06:15:05+00:00;463;2,1;8,1;16,3;62,457;GOOD;GOOD;GOOD;0
2023-01-18T06:16:08+00:00;457;2,2;10,6;16,3;62,458;GOOD;GOOD;GOOD;0
2023-01-18T06:17:10+00:00;457;2;9,3;16,3;62,459;GOOD;GOOD;GOOD;0
2023-01-18T06:18:13+00:00;456;2;9,6;16,4;62,46;GOOD;GOOD;GOOD;0
2023-01-18T06:19:16+00:00;456;2,4;10,8;16,4;62,461;GOOD;GOOD;GOOD;0
2023-01-18T06:20:19+00:00;456;2,4;11,9;16,4;62,462;GOOD;GOOD;GOOD;0
2023-01-18T06:21:22+00:00;456;2,3;10,6;16,4;62,463;GOOD;GOOD;GOOD;0
2023-01-18T06:22:25+00:00;456;2,1;11,6;16,4;62,464;GOOD;GOOD;GOOD;0
2023-01-18T06:23:27+00:00;456;2,4;14,7;16,4;62,465;GOOD;GOOD;GOOD;0
2023-01-18T06:24:30+00:00;454;1,8;8,4;16,4;62,466;GOOD;GOOD;GOOD;0
2023-01-18T06:25:33+00:00;454;2,6;10,3;16,4;62,467;GOOD;GOOD;GOOD;0
2023-01-18T06:26:36+00:00;454;2,2;10,1;16,4;62,468;GOOD;GOOD;GOOD;0
2023-01-18T06:27:39+00:00;461;2;11,4;16,4;62,469;GOOD;GOOD;GOOD;0
2023-01-18T06:28:42+00:00;454;2,1;8,4;16,4;62,47;GOOD;GOOD;GOOD;0
2023-01-18T06:29:45+00:00;454;1,8;8,6;16,4;62,471;GOOD;GOOD;GOOD;0
2023-01-18T06:30:47+00:00;461;2,3;11,3;16,4;62,472;GOOD;GOOD;GOOD;0
2023-01-18T06:31:50+00:00;454;2;13,7;16,4;62,473;GOOD;GOOD;GOOD;0
2023-01-18T06:32:53+00:00;454;2,2;10,7;16,4;62,474;GOOD;GOOD;GOOD;0
2023-01-18T06:33:56+00:00;454;1,9;7,7;16,4;62,475;GOOD;GOOD;GOOD;0
2023-01-18T06:34:59+00:00;454;1,9;11;16,5;62,476;GOOD;GOOD;GOOD;0
2023-01-18T06:36:02+00:00;453;2;11,8;16,5;62,477;GOOD;GOOD;GOOD;0
2023-01-18T06:37:05+00:00;453;4,3;33;16,6;62,478;GOOD;GOOD;GOOD;0
2023-01-18T06:38:07+00:00;453;3,4;31;16,6;62,479;GOOD;GOOD;GOOD;0
2023-01-18T06:39:10+00:00;453;3,6;32,8;16,6;62,48;GOOD;GOOD;GOOD;0
2023-01-18T06:40:13+00:00;460;2,9;23,7;16,6;62,481;GOOD;GOOD;GOOD;0
2023-01-18T06:41:16+00:00;452;2,9;21;16,6;62,482;GOOD;GOOD;GOOD;0
2023-01-18T06:42:19+00:00;452;2,8;15,2;16,6;62,483;GOOD;GOOD;GOOD;0
2023-01-18T06:43:22+00:00;453;2,6;16,2;16,6;62,484;GOOD;GOOD;GOOD;0
2023-01-18T06:44:25+00:00;453;3,1;18,7;16,6;62,485;GOOD;GOOD;GOOD;0
2023-01-18T06:45:28+00:00;453;2,5;20,7;16,6;62,486;GOOD;GOOD;GOOD;0
2023-01-18T06:46:30+00:00;452;2,4;13,5;16,6;62,487;GOOD;GOOD;GOOD;0
2023-01-18T06:47:33+00:00;452;2,4;14,6;16,7;62,488;GOOD;GOOD;GOOD;0
2023-01-18T06:48:36+00:00;452;2,9;15,4;16,6;62,489;GOOD;GOOD;GOOD;0
2023-01-18T06:49:39+00:00;452;2,5;14,8;16,6;62,49;GOOD;GOOD;GOOD;0
2023-01-18T06:50:42+00:00;451;2,5;18,9;16,6;62,491;GOOD;GOOD;GOOD;0
2023-01-18T06:51:45+00:00;459;3,1;20,3;16,6;62,492;GOOD;GOOD;GOOD;0
2023-01-18T06:52:48+00:00;458;2,1;13,8;16,6;62,493;GOOD;GOOD;GOOD;0
2023-01-18T06:53:50+00:00;452;2,3;16,9;16,7;62,494;GOOD;GOOD;GOOD;0
2023-01-18T06:54:53+00:00;451;2,4;14,7;16,7;62,495;GOOD;GOOD;GOOD;0
2023-01-18T06:55:56+00:00;458;2,6;15,9;16,6;62,496;GOOD;GOOD;GOOD;0
2023-01-18T06:56:59+00:00;451;2,6;16;16,7;62,497;GOOD;GOOD;GOOD;0
2023-01-18T06:58:02+00:00;451;2,7;15,8;16,7;62,498;GOOD;GOOD;GOOD;0
2023-01-18T06:59:05+00:00;451;2,3;15,8;16,7;62,499;GOOD;GOOD;GOOD;0
2023-01-18T07:00:07+00:00;451;2,5;10,5;16,7;62,5;GOOD;GOOD;GOOD;0
2023-01-18T07:01:10+00:00;451;2,3;16,7;16,7;62,501;GOOD;GOOD;GOOD;0
2023-01-18T07:02:13+00:00;457;5,6;20,8;16,7;62,502;GOOD;GOOD;GOOD;0
2023-01-18T07:03:16+00:00;450;23,4;34,6;16,7;62,503;GOOD;GOOD;GOOD;0
2023-01-18T07:04:18+00:00;450;32,8;69,8;16,7;62,504;GOOD;GOOD;GOOD;0
2023-01-18T07:05:21+00:00;451;25,6;52,8;16,6;62,505;GOOD;GOOD;GOOD;0
2023-01-18T07:06:24+00:00;450;26,6;42,9;16,6;62,506;GOOD;GOOD;GOOD;0
2023-01-18T07:07:27+00:00;457;20,6;33,4;16,6;62,507;GOOD;GOOD;GOOD;0
2023-01-18T07:08:29+00:00;451;20,3;36,9;16,6;62,508;GOOD;GOOD;GOOD;0
2023-01-18T07:09:32+00:00;451;12,8;29,5;16,7;62,509;GOOD;GOOD;GOOD;0
2023-01-18T07:10:35+00:00;451;12,3;25,9;16,7;62,51;GOOD;GOOD;GOOD;0
2023-01-18T07:11:38+00:00;451;11,4;25,1;16,8;62,511;GOOD;GOOD;GOOD;0
2023-01-18T07:12:41+00:00;457;10,5;22,3;16,8;62,512;GOOD;GOOD;GOOD;0
2023-01-18T07:13:44+00:00;451;40,9;214,9;16,8;62,513;GOOD;GOOD;Moderate;1
2023-01-18T07:14:46+00:00;450;13,3;67,6;16,9;62,514;GOOD;GOOD;GOOD;0
2023-01-18T07:15:49+00:00;461;11,5;51,4;16,8;62,515;GOOD;GOOD;GOOD;0
2023-01-18T07:16:52+00:00;447;14,5;72,3;16,7;62,516;GOOD;GOOD;GOOD;0
2023-01-18T07:17:55+00:00;463;14,2;72,4;16,7;62,517;GOOD;GOOD;GOOD;0
2023-01-18T07:18:58+00:00;459;12,1;55,3;16,7;62,518;GOOD;GOOD;GOOD;0
2023-01-18T07:20:01+00:00;458;12;52;16,7;62,519;GOOD;GOOD;GOOD;0
2023-01-18T07:21:04+00:00;465;10,8;50,2;16,7;62,52;GOOD;GOOD;GOOD;0
2023-01-18T07:22:06+00:00;460;9,6;39,8;16,7;62,521;GOOD;GOOD;GOOD;0
2023-01-18T07:23:09+00:00;461;9,4;45,7;16,7;62,522;GOOD;GOOD;GOOD;0
2023-01-18T07:24:12+00:00;461;10,1;56,2;16,6;62,523;GOOD;GOOD;GOOD;0
2023-01-18T07:25:15+00:00;468;8,8;34,4;16,6;62,524;GOOD;GOOD;GOOD;0
2023-01-18T07:26:18+00:00;461;8,8;43,4;16,7;62,525;GOOD;GOOD;GOOD;0
2023-01-18T07:27:21+00:00;461;7,8;42,1;16,6;62,526;GOOD;GOOD;GOOD;0
2023-01-18T07:28:23+00:00;468;8,3;37,8;16,6;62,527;GOOD;GOOD;GOOD;0
2023-01-18T07:29:26+00:00;462;7,4;31,1;16,6;62,528;GOOD;GOOD;GOOD;0
2023-01-18T07:30:29+00:00;462;7,2;35,2;16,6;62,529;GOOD;GOOD;GOOD;0
2023-01-18T07:31:32+00:00;461;3,8;17,9;16,6;62,53;GOOD;GOOD;GOOD;0
2023-01-18T07:32:35+00:00;468;5,2;29,8;16;62,531;GOOD;GOOD;GOOD;0
2023-01-18T07:33:37+00:00;461;5,1;24,6;16;62,532;GOOD;GOOD;GOOD;0
2023-01-18T07:34:40+00:00;461;5,1;24,6;16,1;62,533;GOOD;GOOD;GOOD;0
2023-01-18T07:35:43+00:00;462;6;27,6;16,2;62,534;GOOD;GOOD;GOOD;0
2023-01-18T07:36:46+00:00;461;4,9;20,4;16,2;62,535;GOOD;GOOD;GOOD;0
2023-01-18T07:37:49+00:00;469;4,8;19;16,3;62,536;GOOD;GOOD;GOOD;0
2023-01-18T07:38:51+00:00;469;4,3;15,1;16,4;62,537;GOOD;GOOD;GOOD;0
2023-01-18T07:39:54+00:00;462;34,1;56,7;16,6;62,538;GOOD;GOOD;GOOD;0
2023-01-18T07:40:57+00:00;462;59,3;86,3;16,3;62,539;GOOD;GOOD;GOOD;0
2023-01-18T07:42:00+00:00;462;49,7;79,8;15,9;62,54;GOOD;GOOD;GOOD;0
2023-01-18T07:43:03+00:00;468;46,5;73,2;15,6;62,541;GOOD;GOOD;GOOD;0
2023-01-18T07:44:05+00:00;461;29,9;50,9;15,7;62,542;GOOD;GOOD;GOOD;0
2023-01-18T07:45:08+00:00;468;30,4;56,4;15,8;62,543;GOOD;GOOD;GOOD;0
2023-01-18T07:46:11+00:00;461;24,1;42,2;16;62,544;GOOD;GOOD;GOOD;0
2023-01-18T07:47:14+00:00;468;20,2;35,9;16,1;62,545;GOOD;GOOD;GOOD;0
2023-01-18T07:48:17+00:00;461;12,7;27,8;16,2;62,546;GOOD;GOOD;GOOD;0
2023-01-18T07:49:20+00:00;461;12,2;24,8;16,3;62,547;GOOD;GOOD;GOOD;0
2023-01-18T07:50:22+00:00;461;22,3;39,6;16,4;62,548;GOOD;GOOD;GOOD;0
2023-01-18T07:51:25+00:00;462;18,9;32,6;16,5;62,549;GOOD;GOOD;GOOD;0
2023-01-18T07:52:28+00:00;468;11,4;24,8;16,6;62,55;GOOD;GOOD;GOOD;0
2023-01-18T07:53:31+00:00;462;12,8;24,6;16,6;62,551;GOOD;GOOD;GOOD;0
2023-01-18T07:54:34+00:00;462;13;27,2;16,7;62,552;GOOD;GOOD;GOOD;0
2023-01-18T07:55:37+00:00;462;13,4;25,7;16,7;62,553;GOOD;GOOD;GOOD;0
2023-01-18T07:56:40+00:00;462;13,1;27,2;16,8;62,554;GOOD;GOOD;GOOD;0
2023-01-18T07:57:43+00:00;462;12,1;24,4;16,8;62,555;GOOD;GOOD;GOOD;0
2023-01-18T07:58:45+00:00;468;9;21,7;16,8;62,556;GOOD;GOOD;GOOD;0
2023-01-18T07:59:48+00:00;463;8,8;20,3;16,8;62,557;GOOD;GOOD;GOOD;0
2023-01-18T08:00:51+00:00;462;11,4;24,2;16,8;62,558;GOOD;GOOD;GOOD;0
2023-01-18T08:01:54+00:00;463;8,6;18,8;16,9;62,559;GOOD;GOOD;GOOD;0
2023-01-18T08:02:57+00:00;468;9,6;24,8;16,9;62,56;GOOD;GOOD;GOOD;0
2023-01-18T08:04:00+00:00;462;8,9;18,3;16,9;62,561;GOOD;GOOD;GOOD;0
2023-01-18T08:05:02+00:00;462;7,2;17,4;16,9;62,562;GOOD;GOOD;GOOD;0
2023-01-18T08:06:05+00:00;462;8,3;17,7;16,9;62,563;GOOD;GOOD;GOOD;0
2023-01-18T08:07:08+00:00;462;6,4;12,5;16,9;62,564;GOOD;GOOD;GOOD;0
2023-01-18T08:08:11+00:00;462;6,3;14,4;16,9;62,565;GOOD;GOOD;GOOD;0
2023-01-18T08:09:13+00:00;462;6,5;14,6;16,9;62,566;GOOD;GOOD;GOOD;0
2023-01-18T08:10:16+00:00;462;6,2;13,2;16,9;62,567;GOOD;GOOD;GOOD;0
2023-01-18T08:11:19+00:00;462;6,9;14,9;16,9;62,568;GOOD;GOOD;GOOD;0
2023-01-18T08:12:22+00:00;462;7,3;14;16,9;62,569;GOOD;GOOD;GOOD;0
